codgeo,libgeo,revenu_median
89031,Beaumont,22590.0
89032,Beauvilliers,
89033,Beauvoir,24330.0
89034,Beine,25240.0
89035,Bellechaume,22120.0
89036,La Belliole,23710.0
89037,Béon,23400.0
89038,Bernouil,25280.0
89039,Béru,
89040,Bessy-sur-Cure,22760.0
89041,Beugnon,23150.0
89042,Bierry-les-Belles-Fontaines,22700.0
89043,Blacy,
89044,Blannay,22640.0
89045,Bleigny-le-Carreau,24490.0
89046,Bléneau,20190.0
89048,Bœurs-en-Othe,20340.0
89049,Bois-d'Arcy,
89050,Bonnard,22520.0
89051,Les Bordes,23900.0
89053,Branches,23940.0
89054,Brannay,22320.0
89055,Brienon-sur-Armançon,19430.0
89056,Brion,24050.0
89057,Brosses,21610.0
89058,Bussières,21220.0
89059,Bussy-en-Othe,22630.0
89060,Bussy-le-Repos,23030.0
89061,Butteaux,22340.0
89062,Carisey,23000.0
89063,La Celle-Saint-Cyr,23100.0
89064,Censy,
89065,Cérilly,
89066,Cerisiers,22040.0
89067,Cézy,22180.0
89068,Chablis,24490.0
89069,Chailley,22120.0
89071,Chamoux,22310.0
89072,Champcevrais,21640.0
89073,Champignelles,20340.0
89074,Champigny,22720.0
89075,Champlay,22710.0
89076,Champlost,23550.0
89077,Champs-sur-Yonne,23650.0
89079,Chamvres,24610.0
89080,La Chapelle-sur-Oreuse,24990.0
89081,La Chapelle-Vaupelteigne,
89083,Charbuy,26570.0
89084,Charentenay,19380.0
89085,Charmoy,21840.0
89086,Charny Orée de Puisaye,21710.0
89087,Chassignelles,20900.0
89088,Chassy,24530.0
89089,Chastellux-sur-Cure,21950.0
89091,Châtel-Censoir,20010.0
89092,Châtel-Gérard,22760.0
89093,Chaumont,23360.0
89094,Chaumot,23240.0
89095,Chemilly-sur-Serein,25990.0
89096,Chemilly-sur-Yonne,24260.0
89098,Cheney,24170.0
89099,Cheny,20850.0
89100,Chéroy,21970.0
89101,Chéu,20980.0
89102,Chevannes,25090.0
89104,Chichée,25860.0
89105,Chichery,24740.0
89108,Chitry,24080.0
89111,Les Clérimois,24600.0
89112,Collan,21770.0
89113,Collemiers,25380.0
89115,Compigny,23740.0
89116,Cornant,23700.0
89117,Coulangeron,22470.0
89118,Coulanges-la-Vineuse,23360.0
89119,Coulanges-sur-Yonne,20360.0
89120,Coulours,21860.0
89122,Courgenay,21290.0
89123,Courgis,27460.0
89124,Courlon-sur-Yonne,23520.0
89125,Courson-les-Carrières,21090.0
89126,Courtoin,
89127,Courtois-sur-Yonne,24680.0
89128,Coutarnoux,23500.0
89129,Crain,21100.0
89130,Deux Rivières,21520.0
89131,Cruzy-le-Châtel,21110.0
89132,Cry,20030.0
89133,Cudot,21250.0
89134,Cussy-les-Forges,22660.0
89136,Cuy,23020.0
89137,Dannemoine,22480.0
89139,Diges,24010.0
89141,Dissangis,22030.0
89142,Dixmont,22260.0
89143,Dollot,23550.0
89144,Domats,23120.0
89145,Domecy-sur-Cure,20930.0
89146,Domecy-sur-le-Vault,
89147,Dracy,22210.0
89148,Druyes-les-Belles-Fontaines,23230.0
89149,Dyé,22140.0
89150,Égleny,22770.0
89151,Égriselles-le-Bocage,22640.0
89152,Épineau-les-Voves,21350.0
89153,Épineuil,22690.0
89154,Escamps,22610.0
89155,Escolives-Sainte-Camille,23420.0
89156,Esnon,22950.0
89158,Étais-la-Sauvin,20510.0
89159,Étaule,23890.0
89160,Étigny,24060.0
89161,Étivey,23690.0
89162,Évry,24470.0
89163,La Ferté-Loupière,20700.0
89164,Festigny,
89165,Flacy,22040.0
89167,Fleury-la-Vallée,24060.0
89168,Fleys,23970.0
89169,Flogny-la-Chapelle,21750.0
89170,Foissy-lès-Vézelay,19090.0
89171,Foissy-sur-Vanne,19950.0
89172,Fontaine-la-Gaillarde,25520.0
89173,Fontaines,22180.0
89175,Fontenay-près-Chablis,30250.0
89176,Fontenay-près-Vézelay,21180.0
89177,Fontenay-sous-Fouronnes,
89179,Fontenoy,20680.0
89180,Fouchères,24060.0
89181,Fournaudin,24170.0
89182,Fouronnes,22150.0
89183,Fresnes,
89184,Fulvy,21140.0
89186,Germigny,23570.0
89187,Gigny,
89188,Girolles,20710.0
89189,Gisy-les-Nobles,25070.0
89190,Givry,23220.0
89191,Gla,
89194,Grimault,21230.0
89195,Gron,24240.0
89196,Valravillon,23650.0
89197,Guillon-Terre-Plaine,21750.0
89198,Gurgy,24050.0
89199,Gy-l'Évêque,21950.0
89200,Hauterive,24970.0
89201,Héry,25010.0
89202,Irancy,24150.0
89203,Isla,25170.0
89204,L'Isle-sur-Serein,22230.0
89205,Jaulges,22810.0
89206,Joigny,18260.0
89207,Jouancy,
89208,Joux-la-Ville,21470.0
89209,Jouy,24280.0
89210,Jully,22050.0
89211,Junay,
89212,Jussy,23870.0
89214,Lailly,22020.0
89215,Lain,20550.0
89216,Lainsecq,19700.0
89217,Lalae,24740.0
89218,Laroche-Saint-Cydroine,21700.0
89219,Lasson,22740.0
89220,Lavau,20240.0
89221,Leugny,22720.0
89222,Levis,20850.0
89223,Lézinnes,22330.0
89224,Lichères-près-Aigremont,21560.0
89225,Lichères-sur-Yonne,
89226,Lignorelles,30230.0
89227,Ligny-le-Châtel,23630.0
89228,Liry,24770.0
89229,Lixy,23790.0
89230,Looze,24600.0
89232,Lucy-le-Bois,21700.0
89233,Lucy-sur-Cure,18260.0
89234,Lucy-sur-Yonne,21510.0
89235,Magny,24060.0
89236,Maillot,23040.0
89237,Mailly-la-Ville,21340.0
89238,Mailly-le-Château,20490.0
89239,Malay-le-Gra,24140.0
89240,Malay-le-Petit,23370.0
89242,Maligny,23850.0
89244,Marmeaux,
89245,Marsangy,25490.0
89246,Massangis,21120.0
89247,Mélisey,22040.0
89248,Menades,
89249,Mercy,
89250,Méré,20350.0
89251,Merry-la-Vallée,24340.0
89252,Merry-Sec,22350.0
89253,Merry-sur-Yonne,22290.0
89254,Mézilles,20850.0
89255,Michery,24120.0
89256,Migé,22830.0
89257,Migennes,17930.0
89259,Môlay,21780.0
89261,Molinons,22770.0
89262,Molosmes,22150.0
89263,Monéteau,23080.0
89264,Montacher-Villegardin,23510.0
89265,Montigny-la-Resle,24650.0
89266,Montillot,20210.0
89267,Montréal,21860.0
89268,Mont-Saint-Sulpice,24240.0
89270,Mouffy,20000.0
89271,Moulins-en-Tonnerrois,22490.0
89272,Moulins-sur-Ouanne,22150.0
89273,Moutiers-en-Puisaye,20800.0
89274,Nailly,23730.0
89276,Neuvy-Sautour,21610.0
89277,Nitry,24220.0
89278,Noé,23920.0
89279,Noyers,22480.0
89280,Nuits,21220.0
89281,Les Ormes,21280.0
89282,Ormoy,23940.0
89283,Ouanne,21690.0
89284,Pacy-sur-Armançon,23110.0
89285,Pailly,23760.0
89286,Parly,23740.0
89287,Paron,21060.0
89288,Paroy-en-Othe,23940.0
89289,Paroy-sur-Tholon,23820.0
89290,Pasilly,
89291,Passy,25730.0
89292,Percey,23470.0
89295,Perrigny,25850.0
89296,Perrigny-sur-Armançon,20400.0
89297,Pierre-Perthuis,
89298,Piffos,23080.0
89299,Pimelles,
89300,Pisy,
89302,Plessis-Saint-Jean,24470.0
89303,Poilly-sur-Serein,20890.0
89304,Poilly-sur-Tholon,24300.0
89306,Pontaubert,24200.0
89307,Pontigny,23680.0
89308,Pont-sur-Vanne,22980.0
89309,Pont-sur-Yonne,20950.0
89310,La Postolle,23560.0
89311,Pourrain,24230.0
89312,Précy-le-Sec,22320.0
89313,Précy-sur-Vrin,23040.0
89314,Prégilbert,23490.0
89315,Préhy,25930.0
89316,Provency,22080.0
89318,Quarré-les-Tombes,21670.0
89319,Quenne,24960.0
89320,Quincerot,
89321,Ravières,20000.0
89323,Roffey,19730.0
89324,Rogny-les-Sept-Écluses,21470.0
89325,Ronchères,
89326,Rosoy,25760.0
89327,Rousson,24020.0
89328,Rouvray,25010.0
89329,Rugny,
89331,Sainpuits,21760.0
89332,Saint-Agnan,23930.0
89333,Saint-Aré-en-Terre-Plaine,21370.0
89334,Le Val d'Ocre,23360.0
89335,Saint-Aubin-sur-Yonne,22870.0
89336,Saint-Brancher,22340.0
89337,Saint-Bris-le-Vineux,23790.0
89338,Saint-Clément,22290.0
89339,Sainte-Colombe,22940.0
89341,Saint-Cyr-les-Colons,23270.0
89342,Saint-Denis-lès-Sens,22280.0
89344,Saint-Fargeau,19860.0
89345,Saint-Florentin,17570.0
89346,Saint-Georges-sur-Baulche,26570.0
89347,Saint-Germain-des-Champs,21870.0
89348,Saint-Julien-du-Sault,21350.0
89349,Saint-Léger-Vauban,22470.0
89350,Saint-Loup-d'Ordon,22930.0
89351,Sainte-Magnance,20720.0
89352,Saint-Martin-des-Champs,22250.0
89353,Saint-Martin-d'Ordon,22390.0
89354,Saint-Martin-du-Tertre,23120.0
89355,Saint-Martin-sur-Armançon,20370.0
89359,Saint-Maurice-aux-Riches-Hommes,24660.0
89360,Saint-Maurice-le-Vieil,24200.0
89361,Saint-Maurice-Thizouaille,21530.0
89362,Saint-Moré,21600.0
89363,Sainte-Pallaye,
89364,Saint-Père,21000.0
89365,Saint-Privé,21280.0
89367,Saints-en-Puisaye,20540.0
89368,Saint-Sauveur-en-Puisaye,20380.0
89369,Saint-Sérotin,24490.0
89370,Saint-Valérien,20890.0
89371,Sainte-Vertu,
89373,Saligny,26160.0
89374,Sambourg,
89375,Santigny,
89376,Sarry,22980.0
89377,Sauvigny-le-Beuréal,
89378,Sauvigny-le-Bois,22420.0
89379,Savigny-en-Terre-Plaine,22510.0
89380,Savigny-sur-Clairis,23050.0
89382,Seignelay,23550.0
89383,Sementron,
89384,Senan,22760.0
89385,Sennevoy-le-Bas,19690.0
89386,Sennevoy-le-Haut,
89387,Sens,18610.0
89388,Sépeaux-Saint Romain,21380.0
89390,Serbonnes,24490.0
89391,Sergines,23210.0
89392,Sermizelles,21980.0
89393,Serrigny,23510.0
89394,Sery,
89395,Les Sièges,20960.0
89397,Sommecaise,21020.0
89398,Sormery,21560.0
89399,Soucy,23690.0
89400,Sougères-en-Puisaye,23690.0
89402,Soumaintrain,23780.0
89403,Stigny,20640.0
89404,Subligny,24140.0
89405,Les Hauts de Forterre,21150.0
89406,Talcy,
89407,Tanlay,23020.0
89408,Tannerre-en-Puisaye,21270.0
89409,Tharoiseau,
89410,Tharot,23260.0
89411,Les Vallées de la Vanne,23610.0
89412,Thizy,23570.0
89413,Thorey,
89414,Thorigny-sur-Oreuse,22730.0
89415,Thory,22150.0
89416,Thury,20960.0
89417,Tissey,23420.0
89418,Tonnerre,17960.0
89419,Toucy,20730.0
89420,Treigny-Perreuse-Sainte-Colombe,19550.0
89422,Trichey,
89423,Tronchoy,23990.0
89424,Trucy-sur-Yonne,22120.0
89425,Turny,22840.0
89426,Val-de-Mercy,24410.0
89427,Vallan,23630.0
89428,Vallery,24280.0
89430,Varennes,23520.0
89431,Vassy-sous-Pisy,
89432,Vaudeurs,20700.0
89433,Vault-de-Lugny,23170.0
89434,Vaumort,23150.0
89436,Venizy,21810.0
89437,Venouse,24710.0
89438,Venoy,24220.0
89439,Vergigny,22210.0
89440,Verlin,24060.0
89441,Vermenton,21940.0
89442,Vernoy,21550.0
89443,Véron,24370.0
89445,Vézannes,
89446,Vézelay,22790.0
89447,Vézinnes,25150.0
89449,Villeblevin,23520.0
89450,Villebougis,24520.0
89451,Villechétive,23430.0
89452,Villecien,22570.0
89453,Villefargeau,25960.0
89456,Villemanoche,21160.0
89458,Villenavotte,23850.0
89459,Villeneuve-la-Doagre,23660.0
89460,Villeneuve-la-Guyard,22350.0
89461,Villeneuve-l'Archevêque,18120.0
89462,Villeneuve-les-Genêts,20040.0
89463,Villeneuve-Saint-Salves,26030.0
89464,Villeneuve-sur-Yonne,20950.0
89465,Villeperrot,22140.0
89466,Villeroy,25450.0
89467,Villethierry,24130.0
89468,Villevallier,21420.0
89469,Perceneige,22990.0
89470,Villiers-les-Hauts,22860.0
89471,Villiers-Louis,23050.0
89472,Villiers-Saint-Benoît,20610.0
89474,Villiers-Vineux,23180.0
89475,Villon,21430.0
89477,Villy,26610.0
89478,Vincelles,23630.0
89479,Vincelottes,24150.0
89480,Vinneuf,23550.0
89481,Vireaux,17060.0
89482,Viviers,25460.0
89483,Voisines,24690.0
89485,Voutenay-sur-Cure,23950.0
89486,Yrouerre,22760.0
90001,Aelnans,24680.0
90002,Angeot,26920.0
90003,Anjoutey,25280.0
90004,Argiésans,27070.0
90005,Auxelles-Bas,24100.0
90006,Auxelles-Haut,24080.0
90007,Banvillars,27690.0
90008,Bavilliers,23060.0
90009,Beaucourt,22360.0
90010,Belfort,18850.0
90011,Bermont,30140.0
90012,Bessoncourt,26850.0
90013,Bethonvilliers,27470.0
90014,Boron,27120.0
90015,Botans,27080.0
90016,Bourg-sous-Châtelet,28570.0
90017,Bourogne,23900.0
90018,Brebotte,27350.0
90019,Bretagne,27870.0
90020,Buc,26030.0
90021,Charmois,27700.0
90022,Châtenois-les-Forges,24040.0
90023,Chaux,24150.0
90024,Chavanatte,27600.0
90025,Chavannes-les-Gras,24540.0
90026,Chèvremont,27180.0
90027,Courcelles,31940.0
90028,Courtelevant,27130.0
90029,Cravanche,23880.0
90030,Croix,28650.0
90031,Cunelières,26710.0
90032,Danjoutin,22260.0
90033,Delle,21660.0
90034,Denney,24970.0
90035,Dorans,27440.0
90036,Eguenigue,26930.0
90037,Éloie,25260.0
90039,Essert,25050.0
90041,Étueffont,24440.0
90042,Évette-Salbert,28560.0
90043,Faverois,29270.0
90044,Felon,27660.0
90045,Fêche-l'Église,24660.0
90046,Florimont,29020.0
90047,Fontaine,24850.0
90048,Fontenelle,24840.0
90049,Foussemagne,25500.0
90050,Frais,25170.0
90051,Froidefontaine,23110.0
90052,Giromagny,20890.0
90053,Gravillars,22540.0
90054,Grosmagny,24740.0
90055,Grosne,27160.0
90056,Joncherey,26930.0
90057,Lachapelle-sous-Chaux,26840.0
90058,Lachapelle-sous-Rougemont,24220.0
90059,Lacollonge,26650.0
90060,Lagrange,25090.0
90061,Lamadeleine-Val-des-Anges,
90062,Larivière,24250.0
90063,Lebetain,25840.0
90064,Lepuix-Neuf,25670.0
90065,Lepuix,22880.0
90066,Leval,21690.0
90067,Menoncourt,27160.0
90068,Meroux-Moval,26460.0
90069,Méziré,25440.0
90070,Montbouton,28220.0
90071,Montreux-Château,24270.0
90072,Morvillars,23690.0
90074,Novillard,26750.0
90075,Offemont,23320.0
90076,Pérouse,26270.0
90077,Petit-Croix,25830.0
90078,Petitefontaine,25440.0
90079,Petitmagny,25700.0
90080,Phaffans,26050.0
90081,Réchésy,27620.0
90082,Autrechêne,29920.0
90083,Recouvrance,30050.0
90084,Reppe,25250.0
90085,Riervescemont,
90086,Romagny-sous-Rougemont,27720.0
90087,Roppe,25840.0
90088,Rougegoutte,23770.0
90089,Rougemont-le-Château,23550.0
90090,Saint-Dizier-l'Évêque,28210.0
90091,Saint-Germain-le-Châtelet,25030.0
90093,Sermamagny,25090.0
90094,Sevenans,25870.0
90095,Suarce,28170.0
90096,Thiancourt,31170.0
90097,Trévenans,24250.0
90098,Urcerey,27880.0
90099,Valdoie,21030.0
90100,Vauthiermont,24860.0
90101,Vellescot,25600.0
90102,Vescemont,24350.0
90103,Vétrigne,29270.0
90104,Vézelois,26290.0
90105,Villars-le-Sec,28530.0
91001,Abbéville-la-Rivière,26590.0
91016,Angerville,22130.0
91017,Angervilliers,29150.0
91021,Arpajon,21980.0
91022,Arrancourt,27670.0
91027,Athis-Mons,22380.0
91035,Authon-la-Plaine,25970.0
91037,Auvernaux,28310.0
91038,Auvers-Saint-Georges,30200.0
91041,Avrainville,30610.0
91044,Ballainvilliers,29750.0
91045,Ballancourt-sur-Essonne,25500.0
91047,Baulne,26580.0
91064,Bièvres,34800.0
91067,Blay,24240.0
91069,Boigneville,26430.0
91075,Bois-Herpin,
91079,Boissy-la-Rivière,30180.0
91080,Boissy-le-Cutté,26650.0
91081,Boissy-le-Sec,26730.0
91085,Boissy-sous-Saint-Yon,27770.0
91086,Booufle,26390.0
91093,Boullay-les-Troux,38250.0
91095,Bouray-sur-Juine,28910.0
91097,Boussy-Saint-Antoine,24320.0
91098,Boutervilliers,28010.0
91099,Boutigny-sur-Essonne,27040.0
91100,Bouville,29310.0
91103,Brétigny-sur-Orge,23680.0
91105,Breuillet,26570.0
91106,Breux-Jouy,27460.0
91109,Brières-les-Scellés,27170.0
91111,Briis-sous-Forges,30610.0
91112,Brouy,30870.0
91114,Brunoy,27460.0
91115,Bruyères-le-Châtel,27530.0
91121,Buno-Bonnevaux,27070.0
91122,Bures-sur-Yvette,33510.0
91129,Cerny,27350.0
91130,Chalo-Saint-Mars,27810.0
91131,Chalou-Moulineux,26570.0
91132,Chamarae,29130.0
91135,Champcueil,27870.0
91136,Champlan,25020.0
91137,Champmotteux,26290.0
91145,Chatignonville,
91148,Chauffour-lès-Étréchy,30570.0
91156,Cheptainville,28720.0
91159,Chevannes,28780.0
91161,Chilly-Mazarin,23140.0
91174,Corbeil-Essonnes,18970.0
91175,Corbreuse,27530.0
91179,Le Coudray-Montceaux,26830.0
91180,Courances,33100.0
91184,Courdimanche-sur-Essonne,29730.0
91186,Courson-Monteloup,32560.0
91191,Crosne,26280.0
91195,Dannemois,28770.0
91198,D'Huison-Longueville,27620.0
91200,Dourdan,23670.0
91201,Draveil,26090.0
91204,Écharcon,29820.0
91207,Égly,23770.0
91215,Épinay-sous-Sénart,18880.0
91216,Épinay-sur-Orge,28730.0
91223,Étampes,20480.0
91225,Étiolles,33550.0
91226,Étréchy,27380.0
91228,Évry-Courcouronnes,19160.0
91232,La Ferté-Alais,26470.0
91235,Fleury-Mérogis,19420.0
91240,Fontaine-la-Rivière,29390.0
91243,Fontenay-lès-Briis,29050.0
91244,Fontenay-le-Vicomte,27290.0
91247,La Forêt-le-Roi,26860.0
91248,La Forêt-Sainte-Croix,24890.0
91249,Forges-les-Bains,30150.0
91272,Gif-sur-Yvette,34730.0
91273,Gironville-sur-Essonne,26180.0
91274,Gometz-la-Ville,34030.0
91275,Gometz-le-Châtel,30690.0
91284,Les Granges-le-Roi,27850.0
91286,Grigny,14790.0
91292,Guibeville,28690.0
91293,Guigneville-sur-Essonne,28550.0
91294,Guillerval,28330.0
91312,Igny,31760.0
91315,Itteville,28000.0
91318,Janville-sur-Juine,30320.0
91319,Janvry,32110.0
91326,Juvisy-sur-Orge,23520.0
91330,Lardy,28860.0
91332,Leudeville,30370.0
91333,Leuville-sur-Orge,27910.0
91338,Limours,30560.0
91339,Linas,26350.0
91340,Lisses,26150.0
91345,Longjumeau,23320.0
91347,Longpont-sur-Orge,28330.0
91359,Maisse,25060.0
91363,Marcoussis,28880.0
91374,Marolles-en-Beauce,28080.0
91376,Marolles-en-Hurepoix,28330.0
91377,Massy,24560.0
91378,Mauchamps,30720.0
91386,Mennecy,27390.0
91390,Le Mérévillois,24880.0
91393,Mérobert,25480.0
91399,Mespuits,24360.0
91405,Milly-la-Forêt,28370.0
91408,Moigny-sur-École,30040.0
91411,Les Molières,35340.0
91412,Moeville,28360.0
91414,Monnerville,24820.0
91421,Montgeron,25500.0
91425,Montlhéry,26310.0
91432,Morangis,26260.0
91433,Morigny-Champigny,28170.0
91434,Morsang-sur-Orge,24900.0
91435,Morsang-sur-Seine,36150.0
91441,Nainville-les-Roches,29150.0
91457,La Norville,28720.0
91458,Nozay,30540.0
91461,Ollainville,26790.0
91463,Oncy-sur-École,28290.0
91468,Ormoy,25400.0
91469,Ormoy-la-Rivière,27670.0
91471,Orsay,33200.0
91473,Orveau,29890.0
91477,Palaiseau,28570.0
91479,Paray-Vieille-Poste,25300.0
91482,Pecqueuse,29530.0
91494,Le Plessis-Pâté,28860.0
91495,Plessis-Saint-Benoist,26380.0
91507,Prunay-sur-Essonne,28730.0
91508,Puiselet-le-Marais,29310.0
91511,Pussay,22820.0
91514,Quincy-sous-Sénart,23930.0
91519,Richarville,28860.0
91521,Ris-Orangis,20090.0
91525,Roinville,30400.0
91526,Roinvilliers,32540.0
91533,Saclas,26060.0
91534,Saclay,34070.0
91538,Saint-Aubin,39060.0
91540,Saint-Chéron,26980.0
91544,Saint-Cyr-la-Rivière,28770.0
91546,Saint-Cyr-sous-Dourdan,30850.0
91547,Saint-Escobille,27050.0
91549,Sainte-Geneviève-des-Bois,24370.0
91552,Saint-Germain-lès-Arpajon,24340.0
91553,Saint-Germain-lès-Corbeil,29890.0
91556,Saint-Hilaire,28180.0
91560,Saint-Jean-de-Beauregard,28890.0
91568,Saint-Maurice-Montcouronne,32930.0
91570,Saint-Michel-sur-Orge,23160.0
91573,Saint-Pierre-du-Perray,26200.0
91577,Saintry-sur-Seine,27730.0
91578,Saint-Sulpice-de-Favières,34040.0
91579,Saint-Vrain,29300.0
91581,Saint-Yon,31620.0
91587,Saulx-les-Chartreux,27220.0
91589,Savigny-sur-Orge,25590.0
91593,Sermaise,28860.0
91599,Soisy-sur-École,29020.0
91600,Soisy-sur-Seine,30670.0
91602,Souzy-la-Briche,30190.0
91613,Congerville-Thionville,25570.0
91617,Tigery,27420.0
91619,Torfou,30310.0
91629,Valpuiseaux,28100.0
91630,Le Val-Saint-Germain,31820.0
91631,Varennes-Jarcy,33490.0
91634,Vaugrigneuse,28420.0
91635,Vauhallan,37410.0
91639,Vayres-sur-Essonne,26270.0
91645,Verrières-le-Buisson,36270.0
91648,Vert-le-Gra,28960.0
91649,Vert-le-Petit,27040.0
91654,Videlles,29070.0
91657,Vigneux-sur-Seine,21390.0
91659,Villabé,25350.0
91661,Villebon-sur-Yvette,29190.0
91662,Villeconin,30030.0
91665,La Ville-du-Bois,27390.0
91666,Villejust,29140.0
91667,Villemoisson-sur-Orge,30300.0
91671,Villeneuve-sur-Auvers,29220.0
91679,Villiers-le-Bâcle,34170.0
91685,Villiers-sur-Orge,28900.0
91687,Viry-Châtillon,21860.0
91689,Wissous,29510.0
91691,Yerres,28170.0
91692,Les Ulis,19950.0
92002,Antony,32000.0
92004,Asnières-sur-Seine,28370.0
92007,Bagneux,21040.0
92009,Bois-Colombes,32650.0
92012,Boulogne-Billancourt,35040.0
92014,Bourg-la-Reine,33700.0
92019,Châtenay-Malabry,27140.0
92020,Châtillon,30550.0
92022,Chaville,32290.0
92023,Clamart,29920.0
92024,Clichy,22410.0
92025,Colombes,25100.0
92026,Courbevoie,32080.0
92032,Fontenay-aux-Roses,26990.0
92033,Garches,36150.0
92035,La Garenne-Colombes,33090.0
92036,Gennevilliers,18380.0
92040,Issy-les-Moulineaux,33650.0
92044,Levallois-Perret,34500.0
92046,Malakoff,25810.0
92047,Marnes-la-Coquette,41740.0
92048,Meudon,30680.0
92049,Montrouge,30500.0
92050,Nanterre,21620.0
92051,Neuilly-sur-Seine,48010.0
92060,Le Plessis-Robinson,31000.0
92062,Puteaux,30980.0
92063,Rueil-Malmaison,32980.0
92064,Saint-Cloud,39760.0
92071,Sceaux,36010.0
92072,Sèvres,33680.0
92073,Suresnes,31810.0
92075,Vanves,30770.0
92076,Vaucresson,41320.0
92077,Ville-d'Avray,38490.0
92078,Villeneuve-la-Garenne,18570.0
93001,Aubervilliers,15330.0
93005,Aulnay-sous-Bois,18710.0
93006,Bagnolet,19060.0
93007,Le Blanc-Mesnil,17460.0
93008,Bobigny,16330.0
93010,Boy,17210.0
93013,Le Bourget,17230.0
93014,Clichy-sous-Bois,15260.0
93015,Coubron,27100.0
93027,La Courneuve,15150.0
93029,Drancy,18660.0
93030,Dugny,17070.0
93031,Épinay-sur-Seine,17880.0
93032,Gagny,23090.0
93033,Gournay-sur-Marne,29930.0
93039,L'Île-Saint-Denis,17740.0
93045,Les Lilas,25490.0
93046,Livry-Gargan,21750.0
93047,Montfermeil,20870.0
93048,Montreuil,21150.0
93049,Neuilly-Plaisance,26590.0
93050,Neuilly-sur-Marne,21000.0
93051,Noisy-le-Gra,23490.0
93053,Noisy-le-Sec,18450.0
93055,Pantin,19740.0
93057,Les Pavillons-sous-Bois,21890.0
93059,Pierrefitte-sur-Seine,16080.0
93061,Le Pré-Saint-Gervais,21600.0
93062,Le Raincy,28820.0
93063,Romainville,21110.0
93064,Rosny-sous-Bois,21820.0
93066,Saint-Denis,16620.0
93070,Saint-Ouen-sur-Seine,20440.0
93071,Sevran,17300.0
93072,Stains,16130.0
93073,Tremblay-en-France,21420.0
93074,Vaujours,23430.0
93077,Villemomble,23920.0
93078,Villepinte,19060.0
93079,Villetaneuse,16640.0
94001,Ablon-sur-Seine,24000.0
94002,Alfortville,22360.0
94003,Arcueil,23560.0
94004,Boissy-Saint-Léger,21400.0
94011,Bonneuil-sur-Marne,19530.0
94015,Bry-sur-Marne,31250.0
94016,Cachan,25800.0
94017,Champigny-sur-Marne,21260.0
94018,Charenton-le-Pont,30250.0
94019,Chennevières-sur-Marne,23910.0
94021,Chevilly-Larue,22100.0
94022,Choisy-le-Roi,20840.0
94028,Créteil,21270.0
94033,Fontenay-sous-Bois,25750.0
94034,Fresnes,23940.0
94037,Gentilly,22390.0
94038,L'Haÿ-les-Roses,24990.0
94041,Ivry-sur-Seine,19680.0
94042,Joinville-le-Pont,29100.0
94043,Le Kremlin-Bicêtre,23910.0
94044,Limeil-Brévannes,22550.0
94046,Maisons-Alfort,28010.0
94047,Mares-les-Roses,28200.0
94048,Marolles-en-Brie,32140.0
94052,Nogent-sur-Marne,33240.0
94053,Noiseau,28950.0
94054,Orly,19610.0
94055,Ormesson-sur-Marne,29610.0
94056,Périgny,29480.0
94058,Le Perreux-sur-Marne,31180.0
94059,Le Plessis-Trévise,26100.0
94060,La Queue-en-Brie,25520.0
94065,Rungis,29770.0
94067,Saint-Maé,36180.0
94068,Saint-Maur-des-Fossés,32730.0
94069,Saint-Maurice,28510.0
94070,Santeny,30540.0
94071,Sucy-en-Brie,28120.0
94073,Thiais,24670.0
94074,Valenton,17690.0
94075,Villecresnes,27830.0
94076,Villejuif,21950.0
94077,Villeneuve-le-Roi,22380.0
94078,Villeneuve-Saint-Georges,16960.0
94079,Villiers-sur-Marne,24020.0
94080,Vincennes,34880.0
94081,Vitry-sur-Seine,19490.0
95002,Ableiges,29290.0
95008,Aincourt,27280.0
95011,Ambleville,28290.0
95012,Amenucourt,25400.0
95014,Ailly,30190.0
95018,Argenteuil,19350.0
95019,Arnouville,20790.0
95023,Arronville,30040.0
95024,Arthies,28670.0
95026,Asnières-sur-Oise,28210.0
95028,Attainville,28920.0
95039,Auvers-sur-Oise,28940.0
95040,Avernes,30070.0
95042,Baillet-en-France,29910.0
95046,Banthelu,26650.0
95051,Beauchamp,28510.0
95052,Beaumont-sur-Oise,22220.0
95054,Le Bellay-en-Vexin,28510.0
95055,Bellefontaine,26970.0
95056,Belloy-en-France,27690.0
